date,restaurant_id,restaurant_location,item_id,item_name,category,units_sold,selling_price,discount,promotion_flag,day_of_week,weekend_flag,holiday_flag,weather_condition,temperature,special_event,inventory_available,waste_units,stockout_flag,true_demand
2025-05-10,R03,Hyderabad - Gachibowli,I15,Chicken 65,Starters,67,219.0,0.0,0,5,1,0,Sunny,33.6,0,101,34,0,67
2025-05-10,R03,Hyderabad - Gachibowli,I16,Paneer Tikka,Starters,43,199.0,0.0,0,5,1,0,Sunny,33.6,0,43,0,1,49
2025-05-10,R03,Hyderabad - Gachibowli,I17,Veg Spring Rolls,Starters,26,159.0,0.0,0,5,1,0,Sunny,33.6,0,42,16,0,26
2025-05-10,R03,Hyderabad - Gachibowli,I18,Chicken Lollipop,Starters,41,229.0,0.0,0,5,1,0,Sunny,33.6,0,56,15,0,41
2025-05-10,R03,Hyderabad - Gachibowli,I19,Gulab Jamun,Desserts,21,89.0,0.0,0,5,1,0,Sunny,33.6,0,56,35,0,21
2025-05-10,R03,Hyderabad - Gachibowli,I20,Rasmalai,Desserts,33,99.0,0.0,0,5,1,0,Sunny,33.6,0,33,0,1,40
2025-05-10,R03,Hyderabad - Gachibowli,I21,Gajar Halwa,Desserts,11,109.0,0.0,0,5,1,0,Sunny,33.6,0,21,10,0,11
2025-05-10,R03,Hyderabad - Gachibowli,I22,Ice Cream Sundae,Desserts,42,129.0,0.0,0,5,1,0,Sunny,33.6,0,61,19,0,42
2025-05-10,R03,Hyderabad - Gachibowli,I23,Masala Chai,Beverages,71,40.0,0.0,0,5,1,0,Sunny,33.6,0,109,38,0,71
2025-05-10,R03,Hyderabad - Gachibowli,I24,Cold Coffee,Beverages,39,99.0,0.0,0,5,1,0,Sunny,33.6,0,128,89,0,39
2025-05-10,R03,Hyderabad - Gachibowli,I25,Fresh Lime Soda,Beverages,55,69.0,0.0,0,5,1,0,Sunny,33.6,0,99,44,0,55
2025-05-10,R03,Hyderabad - Gachibowli,I26,Mango Lassi,Beverages,46,89.0,0.0,0,5,1,0,Sunny,33.6,0,86,40,0,46
2025-05-10,R03,Hyderabad - Gachibowli,I27,Mineral Water,Beverages,129,30.0,0.0,0,5,1,0,Sunny,33.6,0,129,0,1,155
2025-05-10,R03,Hyderabad - Gachibowli,I28,Veg Fried Rice,Biryani & Rice,11,179.0,0.0,0,5,1,0,Sunny,33.6,0,32,21,0,11
2025-05-10,R03,Hyderabad - Gachibowli,I29,Chicken Fried Rice,Biryani & Rice,36,219.0,0.0,0,5,1,0,Sunny,33.6,0,36,0,1,38
2025-05-10,R03,Hyderabad - Gachibowli,I30,Soup of the Day,Starters,8,129.0,0.0,0,5,1,0,Sunny,33.6,0,15,7,0,8
2025-05-11,R01,Bengaluru - Koramangala,I01,Chicken Biryani,Biryani & Rice,163,249.0,0.0,0,6,1,0,Hot,36.8,0,169,6,0,163
2025-05-11,R01,Bengaluru - Koramangala,I02,Veg Biryani,Biryani & Rice,88,199.0,0.0,0,6,1,0,Hot,36.8,0,88,0,1,92
2025-05-11,R01,Bengaluru - Koramangala,I03,Mutton Biryani,Biryani & Rice,45,329.0,0.0,0,6,1,0,Hot,36.8,0,60,15,0,45
2025-05-11,R01,Bengaluru - Koramangala,I04,Jeera Rice,Biryani & Rice,24,149.0,0.0,0,6,1,0,Hot,36.8,0,45,21,0,24
2025-05-11,R01,Bengaluru - Koramangala,I05,Butter Chicken,Main Course,40,269.0,0.0,0,6,1,0,Hot,36.8,0,96,56,0,40
2025-05-11,R01,Bengaluru - Koramangala,I06,Paneer Butter Masala,Main Course,59,229.0,0.0,0,6,1,0,Hot,36.8,0,77,18,0,59
2025-05-11,R01,Bengaluru - Koramangala,I07,Dal Makhani,Main Course,34,179.0,0.0,0,6,1,0,Hot,36.8,0,76,42,0,34
2025-05-11,R01,Bengaluru - Koramangala,I08,Chicken Tikka Masala,Main Course,40,259.0,0.0,0,6,1,0,Hot,36.8,0,69,29,0,40
2025-05-11,R01,Bengaluru - Koramangala,I09,Palak Paneer,Main Course,38,209.0,0.0,0,6,1,0,Hot,36.8,0,46,8,0,38
2025-05-11,R01,Bengaluru - Koramangala,I10,Kadai Chicken,Main Course,33,249.0,0.0,0,6,1,0,Hot,36.8,0,54,21,0,33
2025-05-11,R01,Bengaluru - Koramangala,I11,Butter Naan,Breads,90,45.0,0.0,0,6,1,0,Hot,36.8,0,161,71,0,90
2025-05-11,R01,Bengaluru - Koramangala,I12,Garlic Naan,Breads,65,55.0,0.0,0,6,1,0,Hot,36.8,0,116,51,0,65
2025-05-11,R01,Bengaluru - Koramangala,I13,Tandoori Roti,Breads,114,30.0,0.0,0,6,1,0,Hot,36.8,0,114,0,1,156
2025-05-11,R01,Bengaluru - Koramangala,I14,Laccha Paratha,Breads,33,50.0,0.0,0,6,1,0,Hot,36.8,0,62,29,0,33
2025-05-11,R01,Bengaluru - Koramangala,I15,Chicken 65,Starters,72,219.0,0.0,0,6,1,0,Hot,36.8,0,101,29,0,72
2025-05-11,R01,Bengaluru - Koramangala,I16,Paneer Tikka,Starters,47,199.0,0.0,0,6,1,0,Hot,36.8,0,61,14,0,47
2025-05-11,R01,Bengaluru - Koramangala,I17,Veg Spring Rolls,Starters,45,159.0,0.0,0,6,1,0,Hot,36.8,0,45,0,1,47
2025-05-11,R01,Bengaluru - Koramangala,I18,Chicken Lollipop,Starters,58,229.0,0.0,0,6,1,0,Hot,36.8,0,68,10,0,58
2025-05-11,R01,Bengaluru - Koramangala,I19,Gulab Jamun,Desserts,37,89.0,0.0,0,6,1,0,Hot,36.8,0,72,35,0,37
2025-05-11,R01,Bengaluru - Koramangala,I20,Rasmalai,Desserts,24,99.0,0.0,0,6,1,0,Hot,36.8,0,41,17,0,24
2025-05-11,R01,Bengaluru - Koramangala,I21,Gajar Halwa,Desserts,16,109.0,0.0,0,6,1,0,Hot,36.8,0,17,1,0,16
2025-05-11,R01,Bengaluru - Koramangala,I22,Ice Cream Sundae,Desserts,36,129.0,0.0,0,6,1,0,Hot,36.8,0,83,47,0,36
2025-05-11,R01,Bengaluru - Koramangala,I23,Masala Chai,Beverages,74,40.0,0.0,0,6,1,0,Hot,36.8,0,98,24,0,74
2025-05-11,R01,Bengaluru - Koramangala,I24,Cold Coffee,Beverages,97,99.0,0.0,0,6,1,0,Hot,36.8,0,158,61,0,97
2025-05-11,R01,Bengaluru - Koramangala,I25,Fresh Lime Soda,Beverages,111,69.0,0.0,0,6,1,0,Hot,36.8,0,111,0,1,139
2025-05-11,R01,Bengaluru - Koramangala,I26,Mango Lassi,Beverages,116,89.0,0.0,0,6,1,0,Hot,36.8,0,120,4,0,116
2025-05-11,R01,Bengaluru - Koramangala,I27,Mineral Water,Beverages,75,30.0,0.0,0,6,1,0,Hot,36.8,0,160,85,0,75
2025-05-11,R01,Bengaluru - Koramangala,I28,Veg Fried Rice,Biryani & Rice,19,179.0,0.0,0,6,1,0,Hot,36.8,0,33,14,0,19
2025-05-11,R01,Bengaluru - Koramangala,I29,Chicken Fried Rice,Biryani & Rice,41,219.0,0.0,0,6,1,0,Hot,36.8,0,47,6,0,41
2025-05-11,R01,Bengaluru - Koramangala,I30,Soup of the Day,Starters,6,129.0,0.0,0,6,1,0,Hot,36.8,0,8,2,0,6
2025-05-11,R02,Pune - Kalyani Nagar,I01,Chicken Biryani,Biryani & Rice,134,249.0,0.0,0,6,1,0,Hot,36.8,0,135,1,0,134
2025-05-11,R02,Pune - Kalyani Nagar,I02,Veg Biryani,Biryani & Rice,72,199.0,0.0,0,6,1,0,Hot,36.8,0,78,6,0,72
2025-05-11,R02,Pune - Kalyani Nagar,I03,Mutton Biryani,Biryani & Rice,38,329.0,0.0,0,6,1,0,Hot,36.8,0,50,12,0,38
2025-05-11,R02,Pune - Kalyani Nagar,I04,Jeera Rice,Biryani & Rice,28,149.0,0.0,0,6,1,0,Hot,36.8,0,28,0,1,35
2025-05-11,R02,Pune - Kalyani Nagar,I05,Butter Chicken,Main Course,36,269.0,0.0,0,6,1,0,Hot,36.8,0,68,32,0,36
2025-05-11,R02,Pune - Kalyani Nagar,I06,Paneer Butter Masala,Main Course,36,229.0,0.0,0,6,1,0,Hot,36.8,0,64,28,0,36
2025-05-11,R02,Pune - Kalyani Nagar,I07,Dal Makhani,Main Course,46,179.0,0.0,0,6,1,0,Hot,36.8,0,51,5,0,46
2025-05-11,R02,Pune - Kalyani Nagar,I08,Chicken Tikka Masala,Main Course,36,259.0,0.0,0,6,1,0,Hot,36.8,0,49,13,0,36
2025-05-11,R02,Pune - Kalyani Nagar,I09,Palak Paneer,Main Course,37,209.0,0.0,0,6,1,0,Hot,36.8,0,46,9,0,37
2025-05-11,R02,Pune - Kalyani Nagar,I10,Kadai Chicken,Main Course,31,249.0,0.0,0,6,1,0,Hot,36.8,0,57,26,0,31
2025-05-11,R02,Pune - Kalyani Nagar,I11,Butter Naan,Breads,91,45.0,0.0,0,6,1,0,Hot,36.8,0,171,80,0,91
2025-05-11,R02,Pune - Kalyani Nagar,I12,Garlic Naan,Breads,59,55.0,0.0,0,6,1,0,Hot,36.8,0,71,12,0,59
2025-05-11,R02,Pune - Kalyani Nagar,I13,Tandoori Roti,Breads,71,30.0,0.0,0,6,1,0,Hot,36.8,0,80,9,0,71
2025-05-11,R02,Pune - Kalyani Nagar,I14,Laccha Paratha,Breads,46,50.0,0.0,0,6,1,0,Hot,36.8,0,46,0,1,47
2025-05-11,R02,Pune - Kalyani Nagar,I15,Chicken 65,Starters,45,219.0,0.0,0,6,1,0,Hot,36.8,0,96,51,0,45
2025-05-11,R02,Pune - Kalyani Nagar,I16,Paneer Tikka,Starters,49,199.0,0.0,0,6,1,0,Hot,36.8,0,59,10,0,49
2025-05-11,R02,Pune - Kalyani Nagar,I17,Veg Spring Rolls,Starters,37,159.0,0.0,0,6,1,0,Hot,36.8,0,37,0,1,56
2025-05-11,R02,Pune - Kalyani Nagar,I18,Chicken Lollipop,Starters,44,229.0,0.0,0,6,1,0,Hot,36.8,0,58,14,0,44
2025-05-11,R02,Pune - Kalyani Nagar,I19,Gulab Jamun,Desserts,43,89.0,0.0,0,6,1,0,Hot,36.8,0,44,1,0,43
2025-05-11,R02,Pune - Kalyani Nagar,I20,Rasmalai,Desserts,31,99.0,0.0,0,6,1,0,Hot,36.8,0,31,0,1,36
2025-05-11,R02,Pune - Kalyani Nagar,I21,Gajar Halwa,Desserts,11,109.0,0.0,0,6,1,0,Hot,36.8,0,11,0,1,13
2025-05-11,R02,Pune - Kalyani Nagar,I22,Ice Cream Sundae,Desserts,67,129.0,0.0,0,6,1,0,Hot,36.8,0,67,0,1,70
2025-05-11,R02,Pune - Kalyani Nagar,I23,Masala Chai,Beverages,71,40.0,0.0,0,6,1,0,Hot,36.8,0,80,9,0,71
2025-05-11,R02,Pune - Kalyani Nagar,I24,Cold Coffee,Beverages,90,99.0,0.0,0,6,1,0,Hot,36.8,0,108,18,0,90
2025-05-11,R02,Pune - Kalyani Nagar,I25,Fresh Lime Soda,Beverages,81,69.0,0.0,0,6,1,0,Hot,36.8,0,103,22,0,81
2025-05-11,R02,Pune - Kalyani Nagar,I26,Mango Lassi,Beverages,36,89.0,0.0,0,6,1,0,Hot,36.8,0,78,42,0,36
2025-05-11,R02,Pune - Kalyani Nagar,I27,Mineral Water,Beverages,62,30.0,0.0,0,6,1,0,Hot,36.8,0,123,61,0,62
2025-05-11,R02,Pune - Kalyani Nagar,I28,Veg Fried Rice,Biryani & Rice,27,179.0,0.0,0,6,1,0,Hot,36.8,0,27,0,1,35
2025-05-11,R02,Pune - Kalyani Nagar,I29,Chicken Fried Rice,Biryani & Rice,32,219.0,0.0,0,6,1,0,Hot,36.8,0,32,0,1,38
2025-05-11,R02,Pune - Kalyani Nagar,I30,Soup of the Day,Starters,9,129.0,0.0,0,6,1,0,Hot,36.8,0,9,0,0,9
2025-05-11,R03,Hyderabad - Gachibowli,I01,Chicken Biryani,Biryani & Rice,162,249.0,0.0,0,6,1,0,Hot,36.8,0,190,28,0,162
2025-05-11,R03,Hyderabad - Gachibowli,I02,Veg Biryani,Biryani & Rice,23,199.0,0.0,0,6,1,0,Hot,36.8,0,71,48,0,23
2025-05-11,R03,Hyderabad - Gachibowli,I03,Mutton Biryani,Biryani & Rice,58,329.0,0.0,0,6,1,0,Hot,36.8,0,58,0,1,62
2025-05-11,R03,Hyderabad - Gachibowli,I04,Jeera Rice,Biryani & Rice,39,149.0,0.0,0,6,1,0,Hot,36.8,0,39,0,0,39
2025-05-11,R03,Hyderabad - Gachibowli,I05,Butter Chicken,Main Course,67,269.0,0.0,0,6,1,0,Hot,36.8,0,76,9,0,67
2025-05-11,R03,Hyderabad - Gachibowli,I06,Paneer Butter Masala,Main Course,59,229.0,0.0,0,6,1,0,Hot,36.8,0,59,0,1,91
2025-05-11,R03,Hyderabad - Gachibowli,I07,Dal Makhani,Main Course,54,179.0,0.0,0,6,1,0,Hot,36.8,0,63,9,0,54
2025-05-11,R03,Hyderabad - Gachibowli,I08,Chicken Tikka Masala,Main Course,52,259.0,0.0,0,6,1,0,Hot,36.8,0,67,15,0,52
2025-05-11,R03,Hyderabad - Gachibowli,I09,Palak Paneer,Main Course,42,209.0,0.0,0,6,1,0,Hot,36.8,0,42,0,1,53
2025-05-11,R03,Hyderabad - Gachibowli,I10,Kadai Chicken,Main Course,35,249.0,0.0,0,6,1,0,Hot,36.8,0,58,23,0,35
2025-05-11,R03,Hyderabad - Gachibowli,I11,Butter Naan,Breads,110,45.0,0.0,0,6,1,0,Hot,36.8,0,137,27,0,110
2025-05-11,R03,Hyderabad - Gachibowli,I12,Garlic Naan,Breads,92,55.0,0.0,0,6,1,0,Hot,36.8,0,92,0,1,110
2025-05-11,R03,Hyderabad - Gachibowli,I13,Tandoori Roti,Breads,89,30.0,0.0,0,6,1,0,Hot,36.8,0,112,23,0,89
2025-05-11,R03,Hyderabad - Gachibowli,I14,Laccha Paratha,Breads,49,50.0,0.0,0,6,1,0,Hot,36.8,0,61,12,0,49
2025-05-11,R03,Hyderabad - Gachibowli,I15,Chicken 65,Starters,70,219.0,0.0,0,6,1,0,Hot,36.8,0,115,45,0,70
2025-05-11,R03,Hyderabad - Gachibowli,I16,Paneer Tikka,Starters,46,199.0,0.0,0,6,1,0,Hot,36.8,0,55,9,0,46
2025-05-11,R03,Hyderabad - Gachibowli,I17,Veg Spring Rolls,Starters,26,159.0,0.0,0,6,1,0,Hot,36.8,0,41,15,0,26
2025-05-11,R03,Hyderabad - Gachibowli,I18,Chicken Lollipop,Starters,47,229.0,0.0,0,6,1,0,Hot,36.8,0,47,0,1,48
2025-05-11,R03,Hyderabad - Gachibowli,I19,Gulab Jamun,Desserts,55,89.0,0.0,0,6,1,0,Hot,36.8,0,60,5,0,55
2025-05-11,R03,Hyderabad - Gachibowli,I20,Rasmalai,Desserts,33,99.0,0.0,0,6,1,0,Hot,36.8,0,33,0,1,45
2025-05-11,R03,Hyderabad - Gachibowli,I21,Gajar Halwa,Desserts,8,109.0,0.0,0,6,1,0,Hot,36.8,0,19,11,0,8
2025-05-11,R03,Hyderabad - Gachibowli,I22,Ice Cream Sundae,Desserts,50,129.0,0.0,0,6,1,0,Hot,36.8,0,64,14,0,50
2025-05-11,R03,Hyderabad - Gachibowli,I23,Masala Chai,Beverages,63,40.0,0.0,0,6,1,0,Hot,36.8,0,63,0,1,120
2025-05-11,R03,Hyderabad - Gachibowli,I24,Cold Coffee,Beverages,131,99.0,0.0,0,6,1,0,Hot,36.8,0,153,22,0,131
2025-05-11,R03,Hyderabad - Gachibowli,I25,Fresh Lime Soda,Beverages,86,69.0,0.0,0,6,1,0,Hot,36.8,0,134,48,0,86
2025-05-11,R03,Hyderabad - Gachibowli,I26,Mango Lassi,Beverages,78,89.0,0.0,0,6,1,0,Hot,36.8,0,111,33,0,78
2025-05-11,R03,Hyderabad - Gachibowli,I27,Mineral Water,Beverages,110,30.0,0.0,0,6,1,0,Hot,36.8,0,147,37,0,110
2025-05-11,R03,Hyderabad - Gachibowli,I28,Veg Fried Rice,Biryani & Rice,27,179.0,0.0,0,6,1,0,Hot,36.8,0,31,4,0,27
2025-05-11,R03,Hyderabad - Gachibowli,I29,Chicken Fried Rice,Biryani & Rice,28,219.0,0.0,0,6,1,0,Hot,36.8,0,44,16,0,28
2025-05-11,R03,Hyderabad - Gachibowli,I30,Soup of the Day,Starters,8,129.0,0.0,0,6,1,0,Hot,36.8,0,11,3,0,8
2025-05-12,R01,Bengaluru - Koramangala,I01,Chicken Biryani,Biryani & Rice,121,249.0,0.0,0,0,0,0,Sunny,31.6,0,133,12,0,121
2025-05-12,R01,Bengaluru - Koramangala,I02,Veg Biryani,Biryani & Rice,50,199.0,0.0,0,0,0,0,Sunny,31.6,0,71,21,0,50
2025-05-12,R01,Bengaluru - Koramangala,I03,Mutton Biryani,Biryani & Rice,43,329.0,0.0,0,0,0,0,Sunny,31.6,0,49,6,0,43
2025-05-12,R01,Bengaluru - Koramangala,I04,Jeera Rice,Biryani & Rice,32,149.0,0.0,0,0,0,0,Sunny,31.6,0,34,2,0,32
2025-05-12,R01,Bengaluru - Koramangala,I05,Butter Chicken,Main Course,45,269.0,0.0,0,0,0,0,Sunny,31.6,0,63,18,0,45
2025-05-12,R01,Bengaluru - Koramangala,I06,Paneer Butter Masala,Main Course,56,229.0,0.0,0,0,0,0,Sunny,31.6,0,73,17,0,56
2025-05-12,R01,Bengaluru - Koramangala,I07,Dal Makhani,Main Course,23,179.0,0.0,0,0,0,0,Sunny,31.6,0,56,33,0,23
2025-05-12,R01,Bengaluru - Koramangala,I08,Chicken Tikka Masala,Main Course,54,259.0,0.0,0,0,0,0,Sunny,31.6,0,54,0,1,55
2025-05-12,R01,Bengaluru - Koramangala,I09,Palak Paneer,Main Course,29,209.0,0.0,0,0,0,0,Sunny,,0,47,18,0,29
2025-05-12,R01,Bengaluru - Koramangala,I10,Kadai Chicken,Main Course,44,249.0,0.0,0,0,0,0,Sunny,31.6,0,56,12,0,44
2025-05-12,R01,Bengaluru - Koramangala,I11,Butter Naan,Breads,88,45.0,0.0,0,0,0,0,Sunny,31.6,0,163,75,0,88
2025-05-12,R01,Bengaluru - Koramangala,I12,Garlic Naan,Breads,48,55.0,0.0,0,0,0,0,Sunny,31.6,0,108,60,0,48
2025-05-12,R01,Bengaluru - Koramangala,I13,Tandoori Roti,Breads,81,30.0,0.0,0,0,0,0,Sunny,31.6,0,111,30,0,81
2025-05-12,R01,Bengaluru - Koramangala,I14,Laccha Paratha,Breads,50,50.0,0.0,0,0,0,0,Sunny,31.6,0,64,14,0,50
2025-05-12,R01,Bengaluru - Koramangala,I15,Chicken 65,Starters,48,219.0,0.0,0,0,0,0,Sunny,31.6,0,91,43,0,48
2025-05-12,R01,Bengaluru - Koramangala,I16,Paneer Tikka,Starters,33,199.0,0.0,0,0,0,0,Sunny,31.6,0,71,38,0,33
2025-05-12,R01,Bengaluru - Koramangala,I17,Veg Spring Rolls,Starters,16,159.0,0.0,0,0,0,0,Sunny,31.6,0,43,27,0,16
2025-05-12,R01,Bengaluru - Koramangala,I18,Chicken Lollipop,Starters,41,229.0,0.0,0,0,0,0,Sunny,31.6,0,49,8,0,41
2025-05-12,R01,Bengaluru - Koramangala,I19,Gulab Jamun,Desserts,45,89.0,0.0,0,0,0,0,Sunny,31.6,0,53,8,0,45
2025-05-12,R01,Bengaluru - Koramangala,I20,Rasmalai,Desserts,29,99.0,0.0,0,0,0,0,Sunny,31.6,0,35,6,0,29
2025-05-12,R01,Bengaluru - Koramangala,I21,Gajar Halwa,Desserts,19,109.0,0.0,0,0,0,0,Sunny,31.6,0,19,0,1,22
2025-05-12,R01,Bengaluru - Koramangala,I22,Ice Cream Sundae,Desserts,15,129.0,0.0,0,0,0,0,Sunny,31.6,0,60,45,0,15
2025-05-12,R01,Bengaluru - Koramangala,I23,Masala Chai,Beverages,107,40.0,0.0,0,0,0,0,Sunny,31.6,0,119,12,0,107
2025-05-12,R01,Bengaluru - Koramangala,I24,Cold Coffee,Beverages,93,99.0,0.0,0,0,0,0,Sunny,31.6,0,115,22,0,93
2025-05-12,R01,Bengaluru - Koramangala,I25,Fresh Lime Soda,Beverages,82,69.0,0.0,0,0,0,0,Sunny,31.6,0,82,0,1,100
2025-05-12,R01,Bengaluru - Koramangala,I26,Mango Lassi,Beverages,43,89.0,0.0,0,0,0,0,Sunny,31.6,0,80,37,0,43
2025-05-12,R01,Bengaluru - Koramangala,I27,Mineral Water,Beverages,124,30.0,0.0,0,0,0,0,Sunny,31.6,0,129,5,0,124
2025-05-12,R01,Bengaluru - Koramangala,I28,Veg Fried Rice,Biryani & Rice,17,179.0,0.0,0,0,0,0,Sunny,31.6,0,33,16,0,17
2025-05-12,R01,Bengaluru - Koramangala,I29,Chicken Fried Rice,Biryani & Rice,37,219.0,0.0,0,0,0,0,Sunny,31.6,0,37,0,1,42
2025-05-12,R01,Bengaluru - Koramangala,I30,Soup of the Day,Starters,12,129.0,0.0,0,0,0,0,Sunny,31.6,0,17,5,0,12
2025-05-12,R02,Pune - Kalyani Nagar,I01,Chicken Biryani,Biryani & Rice,89,249.0,0.0,0,0,0,0,Sunny,31.6,0,116,27,0,89
2025-05-12,R02,Pune - Kalyani Nagar,I02,Veg Biryani,Biryani & Rice,38,199.0,0.0,0,0,0,0,Sunny,31.6,0,54,16,0,38
2025-05-12,R02,Pune - Kalyani Nagar,I03,Mutton Biryani,Biryani & Rice,36,329.0,0.0,0,0,0,0,Sunny,31.6,0,36,0,1,41
2025-05-12,R02,Pune - Kalyani Nagar,I04,Jeera Rice,Biryani & Rice,10,149.0,0.0,0,0,0,0,Sunny,31.6,0,32,22,0,10
2025-05-12,R02,Pune - Kalyani Nagar,I05,Butter Chicken,Main Course,31,269.0,0.0,0,0,0,0,Sunny,31.6,0,59,28,0,31
2025-05-12,R02,Pune - Kalyani Nagar,I06,Paneer Butter Masala,Main Course,36,229.0,0.0,0,0,0,0,Sunny,31.6,0,55,19,0,36
2025-05-12,R02,Pune - Kalyani Nagar,I07,Dal Makhani,Main Course,29,179.0,0.0,0,0,0,0,Sunny,31.6,0,53,24,0,29
2025-05-12,R02,Pune - Kalyani Nagar,I08,Chicken Tikka Masala,Main Course,47,259.0,0.0,0,0,0,0,Sunny,31.6,0,47,0,1,51
2025-05-12,R02,Pune - Kalyani Nagar,I09,Palak Paneer,Main Course,24,209.0,0.0,0,0,0,0,Sunny,31.6,0,39,15,0,24
2025-05-12,R02,Pune - Kalyani Nagar,I10,Kadai Chicken,Main Course,27,249.0,0.0,0,0,0,0,Sunny,31.6,0,41,14,0,27
2025-05-12,R02,Pune - Kalyani Nagar,I11,Butter Naan,Breads,96,45.0,0.0,0,0,0,0,Sunny,31.6,0,102,6,0,96
2025-05-12,R02,Pune - Kalyani Nagar,I12,Garlic Naan,Breads,57,55.0,0.0,0,0,0,0,Sunny,31.6,0,72,15,0,57
2025-05-12,R02,Pune - Kalyani Nagar,I13,Tandoori Roti,Breads,83,30.0,0.0,0,0,0,0,Sunny,31.6,0,83,0,1,85
2025-05-12,R02,Pune - Kalyani Nagar,I14,Laccha Paratha,Breads,40,50.0,0.0,0,0,0,0,Sunny,31.6,0,52,12,0,40
2025-05-12,R02,Pune - Kalyani Nagar,I15,Chicken 65,Starters,35,219.0,0.0,0,0,0,0,Sunny,31.6,0,69,34,0,35
2025-05-12,R02,Pune - Kalyani Nagar,I16,Paneer Tikka,Starters,15,199.0,0.0,0,0,0,0,Sunny,31.6,0,48,33,0,15
2025-05-12,R02,Pune - Kalyani Nagar,I17,Veg Spring Rolls,Starters,27,159.0,0.0,0,0,0,0,Sunny,31.6,0,27,0,1,39
2025-05-12,R02,Pune - Kalyani Nagar,I18,Chicken Lollipop,Starters,34,229.0,0.0,0,0,0,0,Sunny,31.6,0,34,0,1,39
2025-05-12,R02,Pune - Kalyani Nagar,I19,Gulab Jamun,Desserts,25,89.0,0.0,0,0,0,0,Sunny,31.6,0,45,20,0,25
2025-05-12,R02,Pune - Kalyani Nagar,I20,Rasmalai,Desserts,18,99.0,0.0,0,0,0,0,Sunny,31.6,0,31,13,0,18
2025-05-12,R02,Pune - Kalyani Nagar,I21,Gajar Halwa,Desserts,9,109.0,0.0,0,0,0,0,Sunny,31.6,0,17,8,0,9
2025-05-12,R02,Pune - Kalyani Nagar,I22,Ice Cream Sundae,Desserts,38,129.0,0.0,0,0,0,0,Sunny,31.6,0,40,2,0,38
2025-05-12,R02,Pune - Kalyani Nagar,I23,Masala Chai,Beverages,59,40.0,0.0,0,0,0,0,Sunny,31.6,0,123,64,0,59
2025-05-12,R02,Pune - Kalyani Nagar,I24,Cold Coffee,Beverages,63,99.0,0.0,0,0,0,0,Sunny,31.6,0,82,19,0,63
2025-05-12,R02,Pune - Kalyani Nagar,I25,Fresh Lime Soda,Beverages,74,69.0,0.0,0,0,0,0,Sunny,31.6,0,97,23,0,74
2025-05-12,R02,Pune - Kalyani Nagar,I26,Mango Lassi,Beverages,30,89.0,0.0,0,0,0,0,Sunny,31.6,0,68,38,0,30
2025-05-12,R02,Pune - Kalyani Nagar,I27,Mineral Water,Beverages,49,30.0,0.0,0,0,0,0,Sunny,31.6,0,106,57,0,49
2025-05-12,R02,Pune - Kalyani Nagar,I28,Veg Fried Rice,Biryani & Rice,13,179.0,0.0,0,0,0,0,Sunny,31.6,0,22,9,0,13
2025-05-12,R02,Pune - Kalyani Nagar,I29,Chicken Fried Rice,Biryani & Rice,12,219.0,0.0,0,0,0,0,Sunny,31.6,0,30,18,0,12
2025-05-12,R02,Pune - Kalyani Nagar,I30,Soup of the Day,Starters,9,129.0,0.0,0,0,0,0,Sunny,31.6,0,19,10,0,9
2025-05-12,R03,Hyderabad - Gachibowli,I01,Chicken Biryani,Biryani & Rice,100,249.0,0.0,0,0,0,0,Sunny,31.6,0,123,23,0,100
2025-05-12,R03,Hyderabad - Gachibowli,I02,Veg Biryani,Biryani & Rice,54,199.0,0.0,0,0,0,0,Sunny,31.6,0,54,0,1,65
2025-05-12,R03,Hyderabad - Gachibowli,I03,Mutton Biryani,Biryani & Rice,16,329.0,0.0,0,0,0,0,Sunny,31.6,0,34,18,0,16
2025-05-12,R03,Hyderabad - Gachibowli,I04,Jeera Rice,Biryani & Rice,17,149.0,0.0,0,0,0,0,Sunny,31.6,0,34,17,0,17
2025-05-12,R03,Hyderabad - Gachibowli,I05,Butter Chicken,Main Course,57,269.0,0.0,0,0,0,0,Sunny,31.6,0,57,0,0,57
2025-05-12,R03,Hyderabad - Gachibowli,I06,Paneer Butter Masala,Main Course,58,229.0,0.0,0,0,0,0,Sunny,31.6,0,62,4,0,58
2025-05-12,R03,Hyderabad - Gachibowli,I07,Dal Makhani,Main Course,33,179.0,0.0,0,0,0,0,Sunny,31.6,0,53,20,0,33
2025-05-12,R03,Hyderabad - Gachibowli,I08,Chicken Tikka Masala,Main Course,45,259.0,0.0,0,0,0,0,Sunny,31.6,0,54,9,0,45
2025-05-12,R03,Hyderabad - Gachibowli,I09,Palak Paneer,Main Course,33,209.0,0.0,0,0,0,0,Sunny,31.6,0,35,2,0,33
2025-05-12,R03,Hyderabad - Gachibowli,I10,Kadai Chicken,Main Course,39,249.0,0.0,0,0,0,0,Sunny,31.6,0,46,7,0,39
2025-05-12,R03,Hyderabad - Gachibowli,I11,Butter Naan,Breads,129,45.0,0.0,0,0,0,0,Sunny,31.6,0,129,0,1,135
2025-05-12,R03,Hyderabad - Gachibowli,I12,Garlic Naan,Breads,44,55.0,0.0,0,0,0,0,Sunny,31.6,0,83,39,0,44
2025-05-12,R03,Hyderabad - Gachibowli,I13,Tandoori Roti,Breads,60,30.0,0.0,0,0,0,0,Sunny,31.6,0,76,16,0,60
